beer_type,beer_slug,img_url
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/7d7c45148ac0404d6064bfdf3e3ecf5f_c_1487436672_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/751e26827e87effdea25ee3249fbe538_c_1487434171_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/4b07c4255ee349b8fcd97bc79f1c376f_c_1487431571_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/03bed8ad3be7fe8114866c260f1b681e_c_1487428888_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/291cdc5fbd81bd58c8625b08b3c4b19a_c_1487424501_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/e6ff26ead8d66b186d3a24f17a156fab_c_1487420913_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/6479b2610894dab0a373b4fe2a1abd60_c_1487415759_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/f3397696a8be6e1b01c0ff60b6dd0224_c_1487412727_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/86ceb9f283f7a5945056688a687b72cb_c_1487412670_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/787bdbe6af485a9442517ab346dafcea_c_1487411096_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/6f8c2ee531797359a771c229a6a0f509_c_1487408995_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/031f5e05b7aff6fb9713081c1966dd3e_c_1487406411_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/3e1021b44aa7181b0ba88cb265103f60_c_1487404811_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/866385f5fa661b7d9d4111758284be63_c_1487403494_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/b7cc529e84c61d5f1e867fa5cbadd6bc_c_1487399853_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/18db99385cb38844e231f6137434ef23_c_1487398879_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/b55885d55be8215e1f19516ca2a45179_c_1487398478_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/7eb24a2a59141c8e6578409bb34e38e1_c_1487398482_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/09f9ff4a4d9b77a7d0e002bb2f067985_c_1487397435_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/e199efc4730225cc9466abfc37f78725_c_1487394665_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/fb6d762ae2c188a78a123d9d2d3af139_c_1487393447_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/8f429f3b9d09844b2b9161e44fb7887f_c_1487392490_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/2e51132b04feb26a007d670234974dca_c_1487390876_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/a77822174127be5ac6c572bc044b8544_c_1487388212_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_14/7ee2ff19567688f95a174a6a3988fa5b_c_1487387078_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/e27c07e6283c3eb13c4483674ec8d617_c_1487381226_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/786c711861d574eb187e009bd60d2dcd_c_1487380477_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/2f9780270489d30e343ef1b1474100ca_c_1487375698_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/84686780e35566d2d23d2dd3a65de055_c_1487374072_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/456ab8e57005b5151c2dd9ab03b0b1be_c_1487369251_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/39369ce224b07bf7ebfa894f81f0d367_c_1487364661_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/baac2ce504d1ce0c7362758c6aade40e_c_1487362045_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/75a82757b306aa8dae19706ab3d56b12_c_1487361141_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/8866fb3295882c9b5311f949e99127a8_c_1487359556_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/26e3e50443f553e23824914b646aef61_c_1487357900_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/8d2f8fc3018c1b2bf0eebd143411bb48_c_1487357279_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/1189b5ed9a11d9e29bb78871f1a36b46_c_1487352855_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/f7f864d5a6be9dd383c682ceba6e288e_c_1487344574_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/01b885ca60268ffda1b531e5981f8088_c_1487337770_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/96563e01825fc30be448d4f37313068f_c_1487334031_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/eabe51c8c837e7abfe1acceb392420fb_c_1487333084_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/088c031d74e2cbba2597fefe68a3360d_c_1487322001_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/d01745af85bffe4f6622670278791ed4_c_1487319263_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/629bd67b860d3fcb407f4dd4b97271c5_c_1487313318_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/b8567a1dcacd87fec93138585cf85690_c_1487309612_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/a379a6ccacc854e27550d9bffba60e9f_c_1487307795_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/23bc6ba5e576575f95b3e451c29557e9_c_1487292536_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/3cdf072514b767cb6e1a4495a70b3b20_c_1487289199_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/36f9c29ec794c3df58afe1af2cab348b_c_1487282428_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/8f60970f68b57b237456b3cea4df0e67_c_1487273959_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/4c9e0a5cf37637fbe439f4c4dbd7937f_c_1487267975_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/5c95ec673f074c9cc7121eaccbd80bd5_c_1487257160_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/7ce810e681cbe25f8645afe0b5642b40_c_1487253591_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/a72ce84bd9185c8f20c2457a4a5b9227_c_1487249430_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/4cf50c358b1ed61c141b09e1279ede91_c_1487248616_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/24ed91c3afe2932239f7f334d36b4fdb_c_1487244985_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/bfe61f0c37080f1c606688d0ef49c39c_c_1487233635_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/7edece3ef22da6066cdf8819f87be30c_c_1487174705_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/f052465885dc12403e5702dec2ab8f07_c_1487218184_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/5bf26225397f12860d3b8d454fb1bcda_c_1487186206_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/73bd80f7b1694b652163f10454822e86_c_1487180993_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/85e2bf6b29a57b42e6353515814f4ce7_c_1487153730_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/377a657f4a183614fc39d847a99341fd_c_1487153644_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/0100c51f09c286956687033164a3a15f_c_1487152980_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/fc68e03ad06c5ceae9e839c61f27078d_c_1487138225_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/8e8f9fc10ddde6f790e805e7b14f9ba7_c_1487111958_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/5fae021b44b62331b8ca9254d7ee80b6_c_1487079525_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/6b6a06bb4a380e796376079256938903_c_1487038436_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/c79bf5412ae37968480739734bfb7bd2_c_1487036219_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/afac6512e8996c98f48b5eceddcb251d_c_1487035553_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/3c3c765b480da6663120f45a93d22ebb_c_1487035417_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/f69c648c1233dc1f5bc6516c9c05aff8_c_1487028523_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/161627b197d67bb0a5eeacc0f60292ac_c_1487026248_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/db26d5f2d03b21aefa4e86d2e7a7ad29_c_1487025253_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/f924fdf7d4d10af4ed87ddcbd6b9a6a7_c_1487018224_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/07eae8359ae16457290cb7002773421e_c_1487013821_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/1a2dc68bb884156e179468738895307f_c_1487013023_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/7adca5c25286dfcb85d7d6424cddf4f9_c_1487006672_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_13/7da116643e192b3970cad6f15a3b65f8_c_1487002041_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/4f5ebdb94a901a916807e6edf9023264_c_1487001490_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/4d6504051d02d08c766b6c66531b6993_c_1487001225_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/7d07adec004bdacbfb00ca24ea50dc22_c_1486999928_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/0362dccdafb791fbfc6fd6c14b0d4b05_c_1486993773_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/8581f602de273d95fc87c36e3cc835c3_c_1486993602_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/bee1edddaeb74b630cb5f9bb80973bbf_c_1486992458_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/2072f8d09cb32bc41c66000216b787d7_c_1486992152_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/2471489802194186c3c2dcf931218b3d_c_1486991776_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/003fc3b32d3bc893d702f0550c3aba83_c_1486988168_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/4a32d0d8f751e89e1c92b33c61822ae7_c_1486987534_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/16a277f4c6d45c308ae53527dc986aa9_c_1486984522_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/d70b8ce2b29ccc15c72a5b0b25d8071a_c_1486984162_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/dc54e8dc6d8f6dc98f715da81de5b134_c_1486983878_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/e364e3a2fac6d0cf57473923f159e6a1_c_1486980138_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/a594d8a54e187c6f6cd98303db492b77_c_1486978800_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/264367dfe4fda8fe705e32b6455dfc3c_c_1486976859_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/175322927527dfdbe9c3ed863dba1520_c_1486976042_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/4c00a34a0b735894553c08f5a908815d_c_1486973949_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/b64f6a85092c03f201c363c3b2ecb506_c_1486967199_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/421648f893f5bd156b8b2714a7308657_c_1486965945_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/b2aa32c71fb07dad9fb1b33ceecb289d_c_1486958216_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/ee4228d4933ef6c366b97efd8480e784_c_1486949286_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/23c3d3ddb73eb1cd4245a7ecea5f5723_c_1486938784_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/daa3baf80b7e2ab2c462609408cb2f7e_c_1486921872_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/b628206737e3f390b26aaac058a61604_c_1486920335_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/42e8893704cea3f7fbed31a4c030ee7d_c_1486906117_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/ae0043cbb18dadd8d24a942aaa5530fd_c_1486900519_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/35c664d059c4aab69f820bf53a4ed32c_c_1486883587_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/07c204cfc9a3924f2725b3de6d2eb663_c_1486880747_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/879bc1c48b1f047bf5fcc1a8a16a563f_c_1486857623_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/862912eb31b705744c14386e49e18f31_c_1486845154_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/dac6f85e001f4e62b69a99058ff0c2dd_c_1486807758_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/2516f8f49df7e91e9cb888cee0d5b996_c_1486803210_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/86dc42dcad99d62f9f3d55ab54f99d25_c_1486799325_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/a6138867c617699a3d07041ad7705760_c_1486793243_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/cee34f9081535a0fd9383f2a3ef710f6_c_1486793025_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/941396a5f44de7c0395a0e33f1385ee4_c_1486786963_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/bc7e4b69228e6fa554948a2f4caed4d3_c_1486785015_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/0026b82cf4a1b138c97c051adbac5f4a_c_1486783300_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_12/ef223e0f13331e8e04ff2e96fac67862_c_1486777830_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/23132f20fad66cf5bc20a677db466787_c_1486773832_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/a49d72f9066c689e2e068885d56ae890_c_1486771508_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/5fc42a61edf19751b95408d6a3fd29d4_c_1486771239_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/564dba6e6e2c0993a17ee44bbde2e395_c_1486770196_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/b6fb70da15f11e9a054eb22beb1ba467_c_1486768802_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/ad1a9033feb474169916a96eb2452af4_c_1486768570_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/2c2ac99382b0c4dc79345f946399d0ea_c_1486767892_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/9647bc8622b9556b0eccc8d0394bbec7_c_1486761363_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/7842761f28b0a4a96701666fb45076f4_c_1486758044_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/085f630b1077724dbd0ce75e4c2196cb_c_1486757533_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/940171254cbdcc702d4069653b57b2ca_c_1486753185_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/478aaf340a1796c8a3f66984aebb5ab8_c_1486751422_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/9fa43495b06a9367a85b8487f5c99846_c_1486746514_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/95f206e512746dbe81c1f52d4c346285_c_1486745727_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/262197d0f92f88856e004282a9d3338c_c_1486737147_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/60d09870a5ebb5898842c20af697f636_c_1486736560_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/fc8364a5116ba4fe17287b3fd1d04ad6_c_1486731040_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/a20fe891eca0537e9d19748975459d8e_c_1486727908_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/d5fe87fa95e0ef892e3f9a42001bf070_c_1486723342_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/4d47ead8722c31377ea85679e7960526_c_1486721555_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/8cda6170c973399df5f0c5a0e9c72272_c_1486705932_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/5ec900af111c3885b68f6d725f2b0c31_c_1486692009_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/654f3182c80303a8516843ecc3a81b7c_c_1486690595_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/4af521ce4a1dbcc063edf9eb477c5e05_c_1486680678_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/171a4c6e8832d7baa1901dff181845dd_c_1486673616_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/38a59a918bbe04c653af4864b921ddbb_c_1486671510_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/553d535de60c98895d9317540bc748e3_c_1486669762_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/78f0533fa69bec6ecd0cfb5f1daab5c3_c_1486667369_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/8b91d2662ddad9d8b1b3a845d0646387_c_1486656738_raw.jpg
ipa,bells-brewery-two-hearted-ipa,https://assets.untappd.com/photos/2025_06_11/01dfe1bd755f0c8f105385ff65b83ece_c_1486647080_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/dacd8c6eaa533819dc1acc0c7f05867e_c_1488443225_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/d99218b246dee6e073326d2fa32d0f3e_c_1488438122_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/6b5af21654bb3768f7785f1e19b30f77_c_1488436711_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/b0dfb886e20e635b81abeb659c013992_c_1488435892_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/ef2329d946d64617c2206dc2f1121169_c_1488435622_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/6901454520c808f70d7346c17d608864_c_1488435518_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/221930ae5823d738d30fb49f7a92a499_c_1488429247_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/5fe40c01fc59ab5465530b796fc72788_c_1488427669_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/c80108ce9a20bc05009eefb4450c2ddc_c_1488425754_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/0658d1e2f337aa6a330db31aba522578_c_1488424439_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/0a29ee7c2ea5bfd77183935f42179710_c_1488422532_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/6547e56a50ce6a551ca553a0c80e08b7_c_1488420429_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/ecced8b3a1bd5630a641bccaadec8169_c_1488414970_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_17/734f12cd3ba55b3d456ecdf8e26d0a39_c_1488405872_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/e7db7dd3290bc4c83d5867e7734ed8ac_c_1488394156_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/16f9ee5b0003e4e52b551120c91618f8_c_1488385992_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/69c400a75bc60d729534e4795d3c2626_c_1488363767_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/dc0f7ac7ea6f3cc8988f9d27df73f241_c_1488349969_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/ea8566f1daee70d2326d035b1aa36410_c_1488348898_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/8a9f144c0d0b6d0b841f86cc356fb10d_c_1488339714_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/2d3d8b1113870227a83b189cdd701731_c_1488335125_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/5dd621eb6d70d75ee549666331c8efe2_c_1488332143_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/993272e888d3992c9fee517fd26df69b_c_1488330134_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/e019ddf2cbae2f14e02e8eff1d963b1f_c_1488324608_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/99c6aef8e60bc433b2b1ca25b2758e0d_c_1488324300_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/7e289b9bd88860bc25a4f2130b15c0c0_c_1488322595_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/a498a1a24b9ad8386297fff9c049508e_c_1488320931_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/3c31b652a94fd49362a189372875e0b8_c_1488315613_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/fd1139ed55e48d0eae1e3a7d696e0f58_c_1488312580_raw.jpg
ipa,goose-island-beer-co-goose-ipa,https://assets.untappd.com/photos/2025_06_16/8f1c54f7fcf4a831907b2cb1ca8991db_c_1488305142_raw.jpg
